gsm	title	patient	group	lesion	timepoint	time_order	marker_compartment	module	dataset	n_cells	mean_score	high_fraction
GSM5550105	Psoriasis04_preTx_LS	Psoriasis04	psoriasis	LS	preTx	0	t_cell_like	lysosomal_apc	GSE183047	643	-0.08581446575135192	0.18818040435458788
GSM5550105	Psoriasis04_preTx_LS	Psoriasis04	psoriasis	LS	preTx	0	t_cell_like	mif_cd74_receptor_state	GSE183047	643	-0.2164928663482092	0.16018662519440124
GSM5550105	Psoriasis04_preTx_LS	Psoriasis04	psoriasis	LS	preTx	0	t_cell_like	mixscale_validated_ifng_readout	GSE183047	643	-0.011069152346900719	0.223950233281493
GSM5550105	Psoriasis04_preTx_LS	Psoriasis04	psoriasis	LS	preTx	0	t_cell_like	regulatory_dc_markers	GSE183047	643	0.07595151960553313	0.041990668740279936
GSM5550106	Psoriasis05_postTx_week12_LS	Psoriasis05	psoriasis	LS	postTx_week12	12	b_plasma_like	complement_phagocytosis	GSE183047	37	-0.038252105485431814	0.02702702702702703
GSM5550106	Psoriasis05_postTx_week12_LS	Psoriasis05	psoriasis	LS	postTx_week12	12	b_plasma_like	hif_nampt_metabolic	GSE183047	37	0.0076504544875861304	0.2702702702702703
GSM5550106	Psoriasis05_postTx_week12_LS	Psoriasis05	psoriasis	LS	postTx_week12	12	b_plasma_like	hla_ii_apc	GSE183047	37	-0.00021567309388876495	0.08108108108108109
GSM5550106	Psoriasis05_postTx_week12_LS	Psoriasis05	psoriasis	LS	postTx_week12	12	b_plasma_like	ifn_apc	GSE183047	37	-0.01719770991221659	0.10810810810810811
GSM5550106	Psoriasis05_postTx_week12_LS	Psoriasis05	psoriasis	LS	postTx_week12	12	b_plasma_like	il17_keratinocyte_inflammation	GSE183047	37	-0.22251838549925093	0.10810810810810811
GSM5550106	Psoriasis05_postTx_week12_LS	Psoriasis05	psoriasis	LS	postTx_week12	12	b_plasma_like	inflammatory_nfkb	GSE183047	37	0.10792630319013412	0.2702702702702703
GSM5550106	Psoriasis05_postTx_week12_LS	Psoriasis05	psoriasis	LS	postTx_week12	12	b_plasma_like	lipid_loader_repair	GSE183047	37	0.24952415916023815	0.4864864864864865
GSM5550106	Psoriasis05_postTx_week12_LS	Psoriasis05	psoriasis	LS	postTx_week12	12	b_plasma_like	lysosomal_apc	GSE183047	37	0.025247842382846032	0.32432432432432434
GSM5550106	Psoriasis05_postTx_week12_LS	Psoriasis05	psoriasis	LS	postTx_week12	12	b_plasma_like	mif_cd74_receptor_state	GSE183047	37	-0.11521434616639463	0.21621621621621623
GSM5550106	Psoriasis05_postTx_week12_LS	Psoriasis05	psoriasis	LS	postTx_week12	12	b_plasma_like	mixscale_validated_ifng_readout	GSE183047	37	-0.0476139003350699	0.16216216216216217
GSM5550106	Psoriasis05_postTx_week12_LS	Psoriasis05	psoriasis	LS	postTx_week12	12	b_plasma_like	regulatory_dc_markers	GSE183047	37	-0.02012852370437606	0.05405405405405406
GSM5550106	Psoriasis05_postTx_week12_LS	Psoriasis05	psoriasis	LS	postTx_week12	12	keratinocyte_like	complement_phagocytosis	GSE183047	150	-0.07019340525390395	0.09333333333333334
GSM5550106	Psoriasis05_postTx_week12_LS	Psoriasis05	psoriasis	LS	postTx_week12	12	keratinocyte_like	hif_nampt_metabolic	GSE183047	150	-0.05916003294904802	0.18666666666666668
GSM5550106	Psoriasis05_postTx_week12_LS	Psoriasis05	psoriasis	LS	postTx_week12	12	keratinocyte_like	hla_ii_apc	GSE183047	150	-0.0034680303436442138	0.05333333333333334
GSM5550106	Psoriasis05_postTx_week12_LS	Psoriasis05	psoriasis	LS	postTx_week12	12	keratinocyte_like	ifn_apc	GSE183047	150	-0.01849870291536045	0.16666666666666666
GSM5550106	Psoriasis05_postTx_week12_LS	Psoriasis05	psoriasis	LS	postTx_week12	12	keratinocyte_like	il17_keratinocyte_inflammation	GSE183047	150	-0.7481440954270558	0.02
GSM5550106	Psoriasis05_postTx_week12_LS	Psoriasis05	psoriasis	LS	postTx_week12	12	keratinocyte_like	inflammatory_nfkb	GSE183047	150	0.1767390405152952	0.48
GSM5550106	Psoriasis05_postTx_week12_LS	Psoriasis05	psoriasis	LS	postTx_week12	12	keratinocyte_like	lipid_loader_repair	GSE183047	150	0.2322208328205482	0.52
GSM5550106	Psoriasis05_postTx_week12_LS	Psoriasis05	psoriasis	LS	postTx_week12	12	keratinocyte_like	lysosomal_apc	GSE183047	150	0.2333348747189127	0.44
GSM5550106	Psoriasis05_postTx_week12_LS	Psoriasis05	psoriasis	LS	postTx_week12	12	keratinocyte_like	mif_cd74_receptor_state	GSE183047	150	0.16248685708749225	0.36
GSM5550106	Psoriasis05_postTx_week12_LS	Psoriasis05	psoriasis	LS	postTx_week12	12	keratinocyte_like	mixscale_validated_ifng_readout	GSE183047	150	0.1981659883582661	0.5266666666666666
GSM5550106	Psoriasis05_postTx_week12_LS	Psoriasis05	psoriasis	LS	postTx_week12	12	keratinocyte_like	regulatory_dc_markers	GSE183047	150	0.045318619937473305	0.05333333333333334
GSM5550106	Psoriasis05_postTx_week12_LS	Psoriasis05	psoriasis	LS	postTx_week12	12	myeloid_apc_like	complement_phagocytosis	GSE183047	203	-0.12284048021130935	0.22660098522167488
GSM5550106	Psoriasis05_postTx_week12_LS	Psoriasis05	psoriasis	LS	postTx_week12	12	myeloid_apc_like	hif_nampt_metabolic	GSE183047	203	-0.21412812784325985	0.15763546798029557
GSM5550106	Psoriasis05_postTx_week12_LS	Psoriasis05	psoriasis	LS	postTx_week12	12	myeloid_apc_like	hla_ii_apc	GSE183047	203	-0.5972381536302052	0.08374384236453201
GSM5550106	Psoriasis05_postTx_week12_LS	Psoriasis05	psoriasis	LS	postTx_week12	12	myeloid_apc_like	ifn_apc	GSE183047	203	-0.3167922756122922	0.11330049261083744
GSM5550106	Psoriasis05_postTx_week12_LS	Psoriasis05	psoriasis	LS	postTx_week12	12	myeloid_apc_like	il17_keratinocyte_inflammation	GSE183047	203	-0.3488914786282449	0.059113300492610835
GSM5550106	Psoriasis05_postTx_week12_LS	Psoriasis05	psoriasis	LS	postTx_week12	12	myeloid_apc_like	inflammatory_nfkb	GSE183047	203	-0.014176369802772664	0.2955665024630542
GSM5550106	Psoriasis05_postTx_week12_LS	Psoriasis05	psoriasis	LS	postTx_week12	12	myeloid_apc_like	lipid_loader_repair	GSE183047	203	0.1503337007836323	0.6206896551724138
GSM5550106	Psoriasis05_postTx_week12_LS	Psoriasis05	psoriasis	LS	postTx_week12	12	myeloid_apc_like	lysosomal_apc	GSE183047	203	-0.21944890891445276	0.16748768472906403
GSM5550106	Psoriasis05_postTx_week12_LS	Psoriasis05	psoriasis	LS	postTx_week12	12	myeloid_apc_like	mif_cd74_receptor_state	GSE183047	203	-0.11369268515425437	0.21674876847290642
GSM5550106	Psoriasis05_postTx_week12_LS	Psoriasis05	psoriasis	LS	postTx_week12	12	myeloid_apc_like	mixscale_validated_ifng_readout	GSE183047	203	-0.47839514926951776	0.09359605911330049
GSM5550106	Psoriasis05_postTx_week12_LS	Psoriasis05	psoriasis	LS	postTx_week12	12	myeloid_apc_like	regulatory_dc_markers	GSE183047	203	-0.051544975401677864	0.1724137931034483
GSM5550106	Psoriasis05_postTx_week12_LS	Psoriasis05	psoriasis	LS	postTx_week12	12	t_cell_like	complement_phagocytosis	GSE183047	176	0.14024019226721404	0.07954545454545454
GSM5550106	Psoriasis05_postTx_week12_LS	Psoriasis05	psoriasis	LS	postTx_week12	12	t_cell_like	hif_nampt_metabolic	GSE183047	176	-0.19971350345446828	0.14772727272727273
GSM5550106	Psoriasis05_postTx_week12_LS	Psoriasis05	psoriasis	LS	postTx_week12	12	t_cell_like	hla_ii_apc	GSE183047	176	-0.04336926408268515	0.03977272727272727
GSM5550106	Psoriasis05_postTx_week12_LS	Psoriasis05	psoriasis	LS	postTx_week12	12	t_cell_like	ifn_apc	GSE183047	176	-0.21881775766439393	0.19886363636363635
GSM5550106	Psoriasis05_postTx_week12_LS	Psoriasis05	psoriasis	LS	postTx_week12	12	t_cell_like	il17_keratinocyte_inflammation	GSE183047	176	-0.2900000174293868	0.0625
GSM5550106	Psoriasis05_postTx_week12_LS	Psoriasis05	psoriasis	LS	postTx_week12	12	t_cell_like	inflammatory_nfkb	GSE183047	176	0.1479769134618825	0.3806818181818182
GSM5550106	Psoriasis05_postTx_week12_LS	Psoriasis05	psoriasis	LS	postTx_week12	12	t_cell_like	lipid_loader_repair	GSE183047	176	0.271367528993664	0.5738636363636364
GSM5550106	Psoriasis05_postTx_week12_LS	Psoriasis05	psoriasis	LS	postTx_week12	12	t_cell_like	lysosomal_apc	GSE183047	176	-0.0809624860072826	0.2159090909090909
GSM5550106	Psoriasis05_postTx_week12_LS	Psoriasis05	psoriasis	LS	postTx_week12	12	t_cell_like	mif_cd74_receptor_state	GSE183047	176	-0.4124733683545005	0.14204545454545456
GSM5550106	Psoriasis05_postTx_week12_LS	Psoriasis05	psoriasis	LS	postTx_week12	12	t_cell_like	mixscale_validated_ifng_readout	GSE183047	176	-0.03004414148253607	0.20454545454545456
GSM5550106	Psoriasis05_postTx_week12_LS	Psoriasis05	psoriasis	LS	postTx_week12	12	t_cell_like	regulatory_dc_markers	GSE183047	176	0.0013442633544158422	0.017045454545454544
GSM5550107	Psoriasis05_preTx_LS	Psoriasis05	psoriasis	LS	preTx	0	keratinocyte_like	complement_phagocytosis	GSE183047	2121	-0.058827959203243935	0.1305987741631306
GSM5550107	Psoriasis05_preTx_LS	Psoriasis05	psoriasis	LS	preTx	0	keratinocyte_like	hif_nampt_metabolic	GSE183047	2121	0.06010641890819861	0.28524280999528523
GSM5550107	Psoriasis05_preTx_LS	Psoriasis05	psoriasis	LS	preTx	0	keratinocyte_like	hla_ii_apc	GSE183047	2121	0.039465020270038356	0.07779349363507779
GSM5550107	Psoriasis05_preTx_LS	Psoriasis05	psoriasis	LS	preTx	0	keratinocyte_like	ifn_apc	GSE183047	2121	0.07914846442428941	0.280999528524281
GSM5550107	Psoriasis05_preTx_LS	Psoriasis05	psoriasis	LS	preTx	0	keratinocyte_like	il17_keratinocyte_inflammation	GSE183047	2121	0.02664985179856649	0.27722772277227725
GSM5550107	Psoriasis05_preTx_LS	Psoriasis05	psoriasis	LS	preTx	0	keratinocyte_like	inflammatory_nfkb	GSE183047	2121	0.0966840142202308	0.36020744931636023
GSM5550107	Psoriasis05_preTx_LS	Psoriasis05	psoriasis	LS	preTx	0	keratinocyte_like	lipid_loader_repair	GSE183047	2121	0.019869433060864007	0.26544082979726547
GSM5550107	Psoriasis05_preTx_LS	Psoriasis05	psoriasis	LS	preTx	0	keratinocyte_like	lysosomal_apc	GSE183047	2121	0.06950113676397648	0.2838283828382838
GSM5550107	Psoriasis05_preTx_LS	Psoriasis05	psoriasis	LS	preTx	0	keratinocyte_like	mif_cd74_receptor_state	GSE183047	2121	0.29082822920356133	0.3701084394153701
GSM5550107	Psoriasis05_preTx_LS	Psoriasis05	psoriasis	LS	preTx	0	keratinocyte_like	mixscale_validated_ifng_readout	GSE183047	2121	0.17010203035924704	0.38613861386138615
GSM5550107	Psoriasis05_preTx_LS	Psoriasis05	psoriasis	LS	preTx	0	keratinocyte_like	regulatory_dc_markers	GSE183047	2121	-0.004755168387665674	0.05233380480905234
GSM5550107	Psoriasis05_preTx_LS	Psoriasis05	psoriasis	LS	preTx	0	myeloid_apc_like	complement_phagocytosis	GSE183047	183	-0.054974617793669585	0.21311475409836064
GSM5550107	Psoriasis05_preTx_LS	Psoriasis05	psoriasis	LS	preTx	0	myeloid_apc_like	hif_nampt_metabolic	GSE183047	183	-0.042659508352906085	0.23497267759562843
GSM5550107	Psoriasis05_preTx_LS	Psoriasis05	psoriasis	LS	preTx	0	myeloid_apc_like	hla_ii_apc	GSE183047	183	-0.16688744195972663	0.19672131147540983
GSM5550107	Psoriasis05_preTx_LS	Psoriasis05	psoriasis	LS	preTx	0	myeloid_apc_like	ifn_apc	GSE183047	183	-0.1478920977725144	0.16393442622950818
GSM5550107	Psoriasis05_preTx_LS	Psoriasis05	psoriasis	LS	preTx	0	myeloid_apc_like	il17_keratinocyte_inflammation	GSE183047	183	0.7658650573147261	0.9016393442622951
GSM5550107	Psoriasis05_preTx_LS	Psoriasis05	psoriasis	LS	preTx	0	myeloid_apc_like	inflammatory_nfkb	GSE183047	183	0.10805263682287135	0.34972677595628415
GSM5550107	Psoriasis05_preTx_LS	Psoriasis05	psoriasis	LS	preTx	0	myeloid_apc_like	lipid_loader_repair	GSE183047	183	-0.07223929539017686	0.2459016393442623
GSM5550107	Psoriasis05_preTx_LS	Psoriasis05	psoriasis	LS	preTx	0	myeloid_apc_like	lysosomal_apc	GSE183047	183	-0.16526158617505793	0.15846994535519127
GSM5550107	Psoriasis05_preTx_LS	Psoriasis05	psoriasis	LS	preTx	0	myeloid_apc_like	mif_cd74_receptor_state	GSE183047	183	0.009504043668588015	0.25136612021857924
GSM5550107	Psoriasis05_preTx_LS	Psoriasis05	psoriasis	LS	preTx	0	myeloid_apc_like	mixscale_validated_ifng_readout	GSE183047	183	-0.02274098682003234	0.20765027322404372
GSM5550107	Psoriasis05_preTx_LS	Psoriasis05	psoriasis	LS	preTx	0	myeloid_apc_like	regulatory_dc_markers	GSE183047	183	0.029070757429779295	0.25136612021857924
GSM5550107	Psoriasis05_preTx_LS	Psoriasis05	psoriasis	LS	preTx	0	t_cell_like	complement_phagocytosis	GSE183047	425	-0.054096304307543086	0.011764705882352941
GSM5550107	Psoriasis05_preTx_LS	Psoriasis05	psoriasis	LS	preTx	0	t_cell_like	hif_nampt_metabolic	GSE183047	425	-0.054778685375275034	0.18823529411764706
GSM5550107	Psoriasis05_preTx_LS	Psoriasis05	psoriasis	LS	preTx	0	t_cell_like	hla_ii_apc	GSE183047	425	-0.021508166765469072	0.06588235294117648
GSM5550107	Psoriasis05_preTx_LS	Psoriasis05	psoriasis	LS	preTx	0	t_cell_like	ifn_apc	GSE183047	425	-0.15963670681511005	0.14823529411764705
GSM5550107	Psoriasis05_preTx_LS	Psoriasis05	psoriasis	LS	preTx	0	t_cell_like	il17_keratinocyte_inflammation	GSE183047	425	0.7079826620227206	0.8470588235294118
GSM5550107	Psoriasis05_preTx_LS	Psoriasis05	psoriasis	LS	preTx	0	t_cell_like	inflammatory_nfkb	GSE183047	425	0.08516340846227059	0.35294117647058826
GSM5550107	Psoriasis05_preTx_LS	Psoriasis05	psoriasis	LS	preTx	0	t_cell_like	lipid_loader_repair	GSE183047	425	0.030417262085456122	0.2823529411764706
GSM5550107	Psoriasis05_preTx_LS	Psoriasis05	psoriasis	LS	preTx	0	t_cell_like	lysosomal_apc	GSE183047	425	-0.10599197044239006	0.1976470588235294
GSM5550107	Psoriasis05_preTx_LS	Psoriasis05	psoriasis	LS	preTx	0	t_cell_like	mif_cd74_receptor_state	GSE183047	425	-0.035009908896726664	0.2917647058823529
GSM5550107	Psoriasis05_preTx_LS	Psoriasis05	psoriasis	LS	preTx	0	t_cell_like	mixscale_validated_ifng_readout	GSE183047	425	-0.016040504679571622	0.21176470588235294
GSM5550107	Psoriasis05_preTx_LS	Psoriasis05	psoriasis	LS	preTx	0	t_cell_like	regulatory_dc_markers	GSE183047	425	-0.02080894389824807	0.007058823529411765
GSM5550108	Psoriasis06_preTx_LS	Psoriasis06	psoriasis	LS	preTx	0	b_plasma_like	complement_phagocytosis	GSE183047	42	-0.05026237726899375	0.0
GSM5550108	Psoriasis06_preTx_LS	Psoriasis06	psoriasis	LS	preTx	0	b_plasma_like	hif_nampt_metabolic	GSE183047	42	-0.03773822862798159	0.23809523809523808
GSM5550108	Psoriasis06_preTx_LS	Psoriasis06	psoriasis	LS	preTx	0	b_plasma_like	hla_ii_apc	GSE183047	42	-0.24146454224015151	0.0
GSM5550108	Psoriasis06_preTx_LS	Psoriasis06	psoriasis	LS	preTx	0	b_plasma_like	ifn_apc	GSE183047	42	0.018873211804946274	0.23809523809523808
GSM5550108	Psoriasis06_preTx_LS	Psoriasis06	psoriasis	LS	preTx	0	b_plasma_like	il17_keratinocyte_inflammation	GSE183047	42	-0.11103132236244473	0.07142857142857142
GSM5550108	Psoriasis06_preTx_LS	Psoriasis06	psoriasis	LS	preTx	0	b_plasma_like	inflammatory_nfkb	GSE183047	42	-0.07822143686725447	0.11904761904761904
GSM5550108	Psoriasis06_preTx_LS	Psoriasis06	psoriasis	LS	preTx	0	b_plasma_like	lipid_loader_repair	GSE183047	42	-0.01103080459093668	0.2619047619047619
GSM5550108	Psoriasis06_preTx_LS	Psoriasis06	psoriasis	LS	preTx	0	b_plasma_like	lysosomal_apc	GSE183047	42	-0.05861743530029508	0.16666666666666666
GSM5550108	Psoriasis06_preTx_LS	Psoriasis06	psoriasis	LS	preTx	0	b_plasma_like	mif_cd74_receptor_state	GSE183047	42	0.00936618297278459	0.2619047619047619
GSM5550108	Psoriasis06_preTx_LS	Psoriasis06	psoriasis	LS	preTx	0	b_plasma_like	mixscale_validated_ifng_readout	GSE183047	42	-0.0018490567697207233	0.19047619047619047
GSM5550108	Psoriasis06_preTx_LS	Psoriasis06	psoriasis	LS	preTx	0	b_plasma_like	regulatory_dc_markers	GSE183047	42	-0.04816393115734599	0.0
GSM5550108	Psoriasis06_preTx_LS	Psoriasis06	psoriasis	LS	preTx	0	keratinocyte_like	complement_phagocytosis	GSE183047	646	-0.002755460219309978	0.19659442724458204
GSM5550108	Psoriasis06_preTx_LS	Psoriasis06	psoriasis	LS	preTx	0	keratinocyte_like	hif_nampt_metabolic	GSE183047	646	-0.06451430891096736	0.1996904024767802
GSM5550108	Psoriasis06_preTx_LS	Psoriasis06	psoriasis	LS	preTx	0	keratinocyte_like	hla_ii_apc	GSE183047	646	0.009768583789484945	0.06191950464396285
GSM5550108	Psoriasis06_preTx_LS	Psoriasis06	psoriasis	LS	preTx	0	keratinocyte_like	ifn_apc	GSE183047	646	-0.020972981670341312	0.18421052631578946
GSM5550108	Psoriasis06_preTx_LS	Psoriasis06	psoriasis	LS	preTx	0	keratinocyte_like	il17_keratinocyte_inflammation	GSE183047	646	-0.103985348740083	0.21517027863777088
GSM5550108	Psoriasis06_preTx_LS	Psoriasis06	psoriasis	LS	preTx	0	keratinocyte_like	inflammatory_nfkb	GSE183047	646	0.003734144122001705	0.24613003095975233
GSM5550108	Psoriasis06_preTx_LS	Psoriasis06	psoriasis	LS	preTx	0	keratinocyte_like	lipid_loader_repair	GSE183047	646	-0.03179044726373292	0.24303405572755418
GSM5550108	Psoriasis06_preTx_LS	Psoriasis06	psoriasis	LS	preTx	0	keratinocyte_like	lysosomal_apc	GSE183047	646	0.12048785127762134	0.34210526315789475
GSM5550108	Psoriasis06_preTx_LS	Psoriasis06	psoriasis	LS	preTx	0	keratinocyte_like	mif_cd74_receptor_state	GSE183047	646	0.03293160828376707	0.24303405572755418
GSM5550108	Psoriasis06_preTx_LS	Psoriasis06	psoriasis	LS	preTx	0	keratinocyte_like	mixscale_validated_ifng_readout	GSE183047	646	0.13461811566911047	0.369969040247678
GSM5550108	Psoriasis06_preTx_LS	Psoriasis06	psoriasis	LS	preTx	0	keratinocyte_like	regulatory_dc_markers	GSE183047	646	0.00483306489579797	0.05263157894736842
GSM5550108	Psoriasis06_preTx_LS	Psoriasis06	psoriasis	LS	preTx	0	myeloid_apc_like	complement_phagocytosis	GSE183047	548	0.008659039988811172	0.25
GSM5550108	Psoriasis06_preTx_LS	Psoriasis06	psoriasis	LS	preTx	0	myeloid_apc_like	hif_nampt_metabolic	GSE183047	548	-0.15824112307812246	0.12408759124087591
GSM5550108	Psoriasis06_preTx_LS	Psoriasis06	psoriasis	LS	preTx	0	myeloid_apc_like	hla_ii_apc	GSE183047	548	0.07618567386773271	0.31386861313868614
GSM5550108	Psoriasis06_preTx_LS	Psoriasis06	psoriasis	LS	preTx	0	myeloid_apc_like	ifn_apc	GSE183047	548	-0.10806332497606391	0.145985401459854
GSM5550108	Psoriasis06_preTx_LS	Psoriasis06	psoriasis	LS	preTx	0	myeloid_apc_like	il17_keratinocyte_inflammation	GSE183047	548	-0.06487092790782287	0.1624087591240876
GSM5550108	Psoriasis06_preTx_LS	Psoriasis06	psoriasis	LS	preTx	0	myeloid_apc_like	inflammatory_nfkb	GSE183047	548	-0.04237821253007639	0.21532846715328466
GSM5550108	Psoriasis06_preTx_LS	Psoriasis06	psoriasis	LS	preTx	0	myeloid_apc_like	lipid_loader_repair	GSE183047	548	0.005604604135997985	0.25547445255474455
GSM5550108	Psoriasis06_preTx_LS	Psoriasis06	psoriasis	LS	preTx	0	myeloid_apc_like	lysosomal_apc	GSE183047	548	-0.12142862854880213	0.19343065693430658
GSM5550108	Psoriasis06_preTx_LS	Psoriasis06	psoriasis	LS	preTx	0	myeloid_apc_like	mif_cd74_receptor_state	GSE183047	548	0.0006292437400512968	0.23175182481751824
GSM5550108	Psoriasis06_preTx_LS	Psoriasis06	psoriasis	LS	preTx	0	myeloid_apc_like	mixscale_validated_ifng_readout	GSE183047	548	-0.022412904055892864	0.20802919708029197
GSM5550108	Psoriasis06_preTx_LS	Psoriasis06	psoriasis	LS	preTx	0	myeloid_apc_like	regulatory_dc_markers	GSE183047	548	0.014233529634783007	0.2846715328467153
GSM5550108	Psoriasis06_preTx_LS	Psoriasis06	psoriasis	LS	preTx	0	t_cell_like	complement_phagocytosis	GSE183047	630	-0.011134744819508125	0.03650793650793651
GSM5550108	Psoriasis06_preTx_LS	Psoriasis06	psoriasis	LS	preTx	0	t_cell_like	hif_nampt_metabolic	GSE183047	630	-0.08360553596203554	0.20793650793650795
GSM5550108	Psoriasis06_preTx_LS	Psoriasis06	psoriasis	LS	preTx	0	t_cell_like	hla_ii_apc	GSE183047	630	0.08081187942077098	0.11428571428571428
GSM5550108	Psoriasis06_preTx_LS	Psoriasis06	psoriasis	LS	preTx	0	t_cell_like	ifn_apc	GSE183047	630	-0.08373651377528223	0.16825396825396827
GSM5550108	Psoriasis06_preTx_LS	Psoriasis06	psoriasis	LS	preTx	0	t_cell_like	il17_keratinocyte_inflammation	GSE183047	630	-0.08372292190557792	0.18412698412698414
GSM5550108	Psoriasis06_preTx_LS	Psoriasis06	psoriasis	LS	preTx	0	t_cell_like	inflammatory_nfkb	GSE183047	630	-0.01885269718491944	0.21904761904761905
GSM5550108	Psoriasis06_preTx_LS	Psoriasis06	psoriasis	LS	preTx	0	t_cell_like	lipid_loader_repair	GSE183047	630	0.0019152913195086055	0.24603174603174602
GSM5550108	Psoriasis06_preTx_LS	Psoriasis06	psoriasis	LS	preTx	0	t_cell_like	lysosomal_apc	GSE183047	630	-0.03988925089774459	0.23809523809523808
GSM5550108	Psoriasis06_preTx_LS	Psoriasis06	psoriasis	LS	preTx	0	t_cell_like	mif_cd74_receptor_state	GSE183047	630	0.17186932025420384	0.35714285714285715
GSM5550108	Psoriasis06_preTx_LS	Psoriasis06	psoriasis	LS	preTx	0	t_cell_like	mixscale_validated_ifng_readout	GSE183047	630	0.1397587899987943	0.3603174603174603
GSM5550108	Psoriasis06_preTx_LS	Psoriasis06	psoriasis	LS	preTx	0	t_cell_like	regulatory_dc_markers	GSE183047	630	0.040286117881976745	0.025396825396825397
GSM5550109	Psoriasis07_postTx_week12_LS	Psoriasis07	psoriasis	LS	postTx_week12	12	keratinocyte_like	complement_phagocytosis	GSE183047	1870	-0.09199402731291074	0.09411764705882353
GSM5550109	Psoriasis07_postTx_week12_LS	Psoriasis07	psoriasis	LS	postTx_week12	12	keratinocyte_like	hif_nampt_metabolic	GSE183047	1870	-0.03775423260086882	0.24812834224598931
GSM5550109	Psoriasis07_postTx_week12_LS	Psoriasis07	psoriasis	LS	postTx_week12	12	keratinocyte_like	hla_ii_apc	GSE183047	1870	-0.11093897758515579	0.013903743315508022
GSM5550109	Psoriasis07_postTx_week12_LS	Psoriasis07	psoriasis	LS	postTx_week12	12	keratinocyte_like	ifn_apc	GSE183047	1870	-0.07810320833434893	0.16417112299465242
GSM5550109	Psoriasis07_postTx_week12_LS	Psoriasis07	psoriasis	LS	postTx_week12	12	keratinocyte_like	il17_keratinocyte_inflammation	GSE183047	1870	-0.44706680639742197	0.05401069518716577
GSM5550109	Psoriasis07_postTx_week12_LS	Psoriasis07	psoriasis	LS	postTx_week12	12	keratinocyte_like	inflammatory_nfkb	GSE183047	1870	0.01681096403396775	0.3352941176470588
GSM5550109	Psoriasis07_postTx_week12_LS	Psoriasis07	psoriasis	LS	postTx_week12	12	keratinocyte_like	lipid_loader_repair	GSE183047	1870	-0.09315827160880331	0.15828877005347594
GSM5550109	Psoriasis07_postTx_week12_LS	Psoriasis07	psoriasis	LS	postTx_week12	12	keratinocyte_like	lysosomal_apc	GSE183047	1870	-0.11552203030724366	0.19144385026737967
GSM5550109	Psoriasis07_postTx_week12_LS	Psoriasis07	psoriasis	LS	postTx_week12	12	keratinocyte_like	mif_cd74_receptor_state	GSE183047	1870	-0.32586836093567734	0.0732620320855615
GSM5550109	Psoriasis07_postTx_week12_LS	Psoriasis07	psoriasis	LS	postTx_week12	12	keratinocyte_like	mixscale_validated_ifng_readout	GSE183047	1870	-0.2914166572548571	0.05561497326203209
GSM5550109	Psoriasis07_postTx_week12_LS	Psoriasis07	psoriasis	LS	postTx_week12	12	keratinocyte_like	regulatory_dc_markers	GSE183047	1870	-0.06749846024928606	0.017112299465240642
GSM5550109	Psoriasis07_postTx_week12_LS	Psoriasis07	psoriasis	LS	postTx_week12	12	myeloid_apc_like	complement_phagocytosis	GSE183047	189	-0.1459565171447681	0.21164021164021163
GSM5550109	Psoriasis07_postTx_week12_LS	Psoriasis07	psoriasis	LS	postTx_week12	12	myeloid_apc_like	hif_nampt_metabolic	GSE183047	189	0.16264615176214584	0.42328042328042326
GSM5550109	Psoriasis07_postTx_week12_LS	Psoriasis07	psoriasis	LS	postTx_week12	12	myeloid_apc_like	hla_ii_apc	GSE183047	189	0.07846432234664172	0.30687830687830686
GSM5550109	Psoriasis07_postTx_week12_LS	Psoriasis07	psoriasis	LS	postTx_week12	12	myeloid_apc_like	ifn_apc	GSE183047	189	-0.046647831841395905	0.2222222222222222
GSM5550109	Psoriasis07_postTx_week12_LS	Psoriasis07	psoriasis	LS	postTx_week12	12	myeloid_apc_like	il17_keratinocyte_inflammation	GSE183047	189	-0.41955824914557815	0.06349206349206349
GSM5550109	Psoriasis07_postTx_week12_LS	Psoriasis07	psoriasis	LS	postTx_week12	12	myeloid_apc_like	inflammatory_nfkb	GSE183047	189	0.05863436020634426	0.30158730158730157
GSM5550109	Psoriasis07_postTx_week12_LS	Psoriasis07	psoriasis	LS	postTx_week12	12	myeloid_apc_like	lipid_loader_repair	GSE183047	189	-0.005900843211313873	0.2804232804232804
GSM5550109	Psoriasis07_postTx_week12_LS	Psoriasis07	psoriasis	LS	postTx_week12	12	myeloid_apc_like	lysosomal_apc	GSE183047	189	-0.07834488209867613	0.2275132275132275
GSM5550109	Psoriasis07_postTx_week12_LS	Psoriasis07	psoriasis	LS	postTx_week12	12	myeloid_apc_like	mif_cd74_receptor_state	GSE183047	189	-0.00541052048514689	0.2804232804232804
GSM5550109	Psoriasis07_postTx_week12_LS	Psoriasis07	psoriasis	LS	postTx_week12	12	myeloid_apc_like	mixscale_validated_ifng_readout	GSE183047	189	-0.028458134167758494	0.3544973544973545
GSM5550109	Psoriasis07_postTx_week12_LS	Psoriasis07	psoriasis	LS	postTx_week12	12	myeloid_apc_like	regulatory_dc_markers	GSE183047	189	-0.11383055165832656	0.13227513227513227
GSM5550109	Psoriasis07_postTx_week12_LS	Psoriasis07	psoriasis	LS	postTx_week12	12	t_cell_like	complement_phagocytosis	GSE183047	289	-0.051460856010566346	0.01730103806228374
